year,survey,species_code,catchjoin,hauljoin,stratum,numcpue
1987,GOA,30060,613331,33504,11,849.8982867881089
1987,GOA,30060,NA,33603,130,0
1987,GOA,30060,NA,33604,130,0
1987,GOA,30060,NA,33605,130,0
1987,GOA,30060,NA,33606,31,0
1987,GOA,30060,NA,33607,31,0
1987,GOA,30060,NA,33609,31,0
1987,GOA,30060,614742,33610,130,40.63950652585132
1987,GOA,30060,NA,33611,130,0
1987,GOA,30060,NA,33612,130,0
1987,GOA,30060,NA,33613,130,0
1987,GOA,30060,NA,33849,120,0
1987,GOA,30060,618038,33850,120,56.956653057823694
1987,GOA,30060,618054,33851,120,879.1228463887871
1987,GOA,30060,618071,33852,120,36.24374140808131
1987,GOA,30060,NA,33853,120,0
1987,GOA,30060,618102,33854,120,48.45198179264968
1987,GOA,30060,618116,33855,120,16.041029617226705
1987,GOA,30060,NA,33856,120,0
1987,GOA,30060,NA,33857,120,0
1987,GOA,30060,NA,33858,120,0
1987,GOA,30060,NA,33859,112,0
1987,GOA,30060,618183,33860,13,81.08327252087895
1987,GOA,30060,NA,33862,13,0
1987,GOA,30060,618221,33863,13,160.42664360705976
1987,GOA,30060,618234,33864,122,182.63249028349495
1987,GOA,30060,NA,33865,111,0
1987,GOA,30060,618253,33867,13,21541.0828137643
1987,GOA,30060,NA,33868,13,0
1987,GOA,30060,618284,33869,13,20.952353175547028
1987,GOA,30060,618302,33870,110,55.58427718678413
1987,GOA,30060,NA,33871,110,0
1987,GOA,30060,NA,33872,110,0
1987,GOA,30060,618338,33873,111,345.78689552855263
1987,GOA,30060,618352,33874,111,366.6072610150797
1987,GOA,30060,618363,33875,13,6824.761301176458
1987,GOA,30060,NA,33876,110,0
1987,GOA,30060,NA,33634,130,0
1987,GOA,30060,613074,33482,10,482.10428879975314
1987,GOA,30060,NA,33500,110,0
1987,GOA,30060,NA,33510,110,0
1987,GOA,30060,613668,33529,120,17.26734478234844
1987,GOA,30060,NA,33546,120,0
1987,GOA,30060,613982,33555,122,13904.33187483979
1987,GOA,30060,614218,33572,231,119.0165165369185
1987,GOA,30060,NA,33591,31,0
1987,GOA,30060,NA,33608,31,0
1987,GOA,30060,NA,33642,31,0
1987,GOA,30060,NA,33699,133,0
1987,GOA,30060,NA,33716,131,0
1987,GOA,30060,616462,33731,230,111.5046979159326
1987,GOA,30060,NA,33749,131,0
1987,GOA,30060,NA,33763,132,0
1987,GOA,30060,NA,33786,22,0
1987,GOA,30060,617360,33796,121,26.286036447376986
1987,GOA,30060,NA,33813,120,0
1987,GOA,30060,NA,33827,320,0
1987,GOA,30060,617970,33843,21,1405.8362448201963
1987,GOA,30060,NA,33861,112,0
1987,GOA,30060,618394,33878,210,444.8466920314406
1987,GOA,30060,618529,33892,11,1956.0478300909406
1987,GOA,30060,NA,27282,10,0
1987,GOA,30060,NA,27283,10,0
1987,GOA,30060,NA,27284,11,0
1987,GOA,30060,NA,27285,11,0
1987,GOA,30060,536149,27287,111,7409.853113527087
1987,GOA,30060,536185,27290,11,176.8530735790846
1987,GOA,30060,NA,27291,11,0
1987,GOA,30060,NA,27292,11,0
1987,GOA,30060,NA,27294,110,0
1987,GOA,30060,NA,27295,13,0
1987,GOA,30060,NA,27296,110,0
1987,GOA,30060,536281,27298,110,138.25207964826734
1987,GOA,30060,536289,27299,111,128322.00347099165
1987,GOA,30060,536305,27300,111,673.4853840787587
1987,GOA,30060,536320,27301,111,2176.060372618978
1987,GOA,30060,536331,27302,111,92.26962611855392
1987,GOA,30060,NA,27303,13,0
1987,GOA,30060,NA,27304,13,0
1987,GOA,30060,536382,27305,120,41.201943083635825
1987,GOA,30060,NA,27306,120,0
1987,GOA,30060,NA,27307,120,0
1987,GOA,30060,NA,27311,120,0
1987,GOA,30060,NA,27312,120,0
1987,GOA,30060,NA,27314,220,0
1987,GOA,30060,536489,27315,220,727.1273018123647
1987,GOA,30060,NA,27316,22,0
1987,GOA,30060,NA,27317,30,0
1987,GOA,30060,NA,27318,31,0
1987,GOA,30060,NA,27319,30,0
1987,GOA,30060,NA,27321,30,0
1987,GOA,30060,NA,27322,31,0
1987,GOA,30060,NA,27324,30,0
1987,GOA,30060,NA,27325,130,0
1987,GOA,30060,NA,27348,31,0
1987,GOA,30060,NA,27349,31,0
1987,GOA,30060,NA,27376,133,0
1987,GOA,30060,NA,27377,133,0
1987,GOA,30060,NA,27378,133,0
1987,GOA,30060,NA,27379,230,0
1987,GOA,30060,537510,27380,230,449.62267023196034
1987,GOA,30060,NA,27381,131,0
1987,GOA,30060,537550,27382,133,245.92804637219243
1987,GOA,30060,537566,27383,133,906.6024051284451
1987,GOA,30060,537582,27384,134,362.5824572938296
1987,GOA,30060,537599,27385,133,114.8816106708167
1987,GOA,30060,537613,27386,33,1803.417620664569
1987,GOA,30060,NA,27388,33,0
1987,GOA,30060,537663,27389,133,66.55518672889576
1987,GOA,30060,NA,27390,133,0
1987,GOA,30060,NA,27391,230,0
1987,GOA,30060,NA,27392,140,0
1987,GOA,30060,537730,27393,140,277.2515133311769
1987,GOA,30060,537747,27394,140,2096.157305655714
1987,GOA,30060,NA,27395,140,0
1987,GOA,30060,NA,27396,140,0
1987,GOA,30060,NA,27397,140,0
1987,GOA,30060,NA,27398,140,0
1987,GOA,30060,NA,27399,41,0
1987,GOA,30060,NA,27400,41,0
1987,GOA,30060,NA,27401,41,0
1987,GOA,30060,NA,27403,140,0
1987,GOA,30060,NA,27404,140,0
1987,GOA,30060,NA,27407,140,0
1987,GOA,30060,NA,27408,140,0
1987,GOA,30060,NA,27409,41,0
1987,GOA,30060,NA,27410,41,0
1987,GOA,30060,NA,27411,41,0
1987,GOA,30060,NA,27412,140,0
1987,GOA,30060,NA,27413,41,0
1987,GOA,30060,NA,27414,41,0
1987,GOA,30060,NA,27415,140,0
1987,GOA,30060,NA,27416,140,0
1987,GOA,30060,NA,27417,140,0
1987,GOA,30060,NA,27418,140,0
1987,GOA,30060,NA,27419,140,0
1987,GOA,30060,NA,27420,41,0
2001,GOA,21740,1083902,1077715,13,532.4463814206686
2001,GOA,21740,1083903,1077716,13,161.1053178086342
2001,GOA,21740,1083904,1077717,13,460.8784178043917
2001,GOA,21740,1083905,1077718,13,5756.156297264357
2001,GOA,21740,1083906,1077719,13,5408.282326759543
2001,GOA,21740,NA,1077720,112,0
2001,GOA,21740,NA,1077721,112,0
2001,GOA,21740,NA,1077722,12,0
2001,GOA,21740,1083907,1077723,120,42.586628335294236
2001,GOA,21740,NA,1077724,120,0
2001,GOA,21740,1083908,1077725,120,42.200759478628186
2001,GOA,21740,1083909,1077726,120,46.44203397903551
2001,GOA,21740,NA,1078150,10,0
2001,GOA,21740,1089489,1078151,12,539.3463984604897
2001,GOA,21740,1089490,1078152,110,43.38238203289148
2001,GOA,21740,1089491,1078153,120,123.25036351667633
2001,GOA,21740,1089492,1078154,320,84.21059013855253
2001,GOA,21740,1089493,1078155,122,133.29759772846674
2001,GOA,21740,NA,1078156,22,0
2001,GOA,21740,1089494,1078157,320,67.18715435358483
2001,GOA,21740,NA,1078158,330,0
2001,GOA,21740,NA,1078159,31,0
2001,GOA,21740,NA,1077993,221,0
2001,GOA,21740,1089403,1077994,221,394.5868990836114
2001,GOA,21740,1089929,1077995,122,46.78302822144073
2001,GOA,21740,NA,1077996,21,0
2001,GOA,21740,1089404,1077997,21,589.8006448543222
2001,GOA,21740,NA,1077998,120,0
2001,GOA,21740,1089405,1077999,120,41.95572940518062
2001,GOA,21740,1089406,1078000,12,211.39070350191955
2001,GOA,21740,1089407,1078001,20,78.19049064454688
2001,GOA,21740,1089408,1078002,20,122820.30727140346
2001,GOA,21740,1089409,1078003,20,2329.3951026797363
2001,GOA,21740,NA,1078004,20,0
2001,GOA,21740,1089410,1078005,120,291.6379403295442
2001,GOA,21740,1089411,1078006,21,2207.4388907687494
2001,GOA,21740,NA,1078007,120,0
2001,GOA,21740,1089412,1078008,21,3912.6850258262457
2001,GOA,21740,NA,1078009,122,0
2001,GOA,21740,NA,1078010,320,0
2001,GOA,21740,1089413,1078011,122,210.1588695974722
2001,GOA,21740,1089930,1078012,220,369.4607989345933
2001,GOA,21740,NA,1078160,130,0
2001,GOA,21740,1089495,1078161,131,439.6309588932879
2001,GOA,21740,NA,1078162,111,0
2001,GOA,21740,NA,1078163,11,0
2001,GOA,21740,NA,1078164,11,0
2001,GOA,21740,1089496,1078166,21,38.509549501811584
2001,GOA,21740,NA,1078167,121,0
2001,GOA,21740,NA,1078168,22,0
2001,GOA,21740,1089497,1078169,30,1885.256245232207
2001,GOA,21740,1089935,1078170,134,414.6536175927126
2001,GOA,21740,1090091,1078171,30,11044.414878073097
2001,GOA,21740,1089498,1078172,31,2180.2690821584515
2001,GOA,21740,NA,1078173,132,0
2001,GOA,21740,1089499,1078174,10,118.27294999861226
2001,GOA,21740,1089500,1078175,12,3188.576973338965
2001,GOA,21740,NA,1077727,120,0
2001,GOA,21740,1083910,1077728,122,406.07261877856143
2001,GOA,21740,1083911,1077729,122,75.25675629758885
2001,GOA,21740,NA,1077730,221,0
2001,GOA,21740,1083913,1077732,120,136.60983211926657
2001,GOA,21740,NA,1077733,320,0
2001,GOA,21740,NA,1077734,320,0
2001,GOA,21740,1083914,1077735,122,10120.38728182262
2001,GOA,21740,NA,1077736,21,0
2001,GOA,21740,1083915,1077737,21,538.0402752117395
2001,GOA,21740,NA,1077738,21,0
2001,GOA,21740,1083916,1077739,221,90.72864812408993
2001,GOA,21740,NA,1077740,122,0
2001,GOA,21740,NA,1077741,122,0
2001,GOA,21740,1083917,1077742,21,2183.8170922156246
2001,GOA,21740,1084289,1077743,21,2942.696863967952
2001,GOA,21740,1083918,1077744,121,41.716359541789174
2001,GOA,21740,1083920,1077746,220,1019.7286909844767
2001,GOA,21740,1083921,1077747,121,91669.40087017382
2001,GOA,21740,NA,1077748,121,0
1999,GOA,30060,NA,985882,11,0
1999,GOA,30060,989279,985884,111,1078.108512520209
1999,GOA,30060,NA,985885,11,0
1999,GOA,30060,989101,985886,11,135.6981356975929
1999,GOA,30060,989117,985888,11,2792.016606257829
1999,GOA,30060,NA,985889,510,0
1999,GOA,30060,NA,979013,10,0
1999,GOA,30060,983902,979014,10,754.9208453697992
1999,GOA,30060,NA,985702,430,0
1999,GOA,30060,NA,985703,530,0
1999,GOA,30060,NA,985704,530,0
1999,GOA,30060,987513,985705,530,136.0497572056033
1999,GOA,30060,987453,985706,530,53.926525109538254
1999,GOA,30060,NA,985707,530,0
1999,GOA,30060,990596,985708,430,139.55351249213268
1999,GOA,30060,987739,985709,140,74.0600355828847
1999,GOA,30060,NA,985710,140,0
1999,GOA,30060,NA,985711,140,0
1999,GOA,30060,NA,985712,140,0
1999,GOA,30060,NA,985713,140,0
1999,GOA,30060,987276,985714,140,119.92893011601325
1999,GOA,30060,990581,985715,140,127.01165289578101
1999,GOA,30060,987305,985716,140,83.61283012122105
1999,GOA,30060,NA,985717,40,0
1999,GOA,30060,NA,985718,440,0
1999,GOA,30060,NA,985719,540,0
1999,GOA,30060,987257,985720,141,45.16153739989494
1999,GOA,30060,NA,985721,440,0
1999,GOA,30060,987175,985722,241,2643.055372010044
1999,GOA,30060,987554,985723,241,9985.74167049999
1999,GOA,30060,987561,985724,240,2988.2756155560432
1999,GOA,30060,990543,985725,341,130.5471354466347
1999,GOA,30060,NA,985726,341,0
1999,GOA,30060,NA,991207,30,0
1999,GOA,30060,NA,991208,130,0
1999,GOA,30060,NA,991209,130,0
1999,GOA,30060,NA,991210,12,0
1999,GOA,30060,NA,991211,112,0
1999,GOA,30060,NA,991212,12,0
1999,GOA,30060,NA,991214,13,0
1999,GOA,30060,NA,991215,112,0
1999,GOA,30060,991705,991216,20,773.4343993567383
1999,GOA,30060,996415,991217,20,338.3092992768639
1999,GOA,30060,996443,991218,20,36.91842224839984
1999,GOA,30060,996030,991219,120,35.16975491112216
1999,GOA,30060,NA,991220,120,0
1999,GOA,30060,NA,991221,120,0
1999,GOA,30060,NA,991222,120,0
1999,GOA,30060,NA,991223,120,0
1999,GOA,30060,NA,991225,120,0
1999,GOA,30060,995737,991226,120,34.03209158171973
1999,GOA,30060,NA,991227,21,0
1999,GOA,30060,NA,991229,21,0
1999,GOA,30060,NA,991230,21,0
1999,GOA,30060,NA,991231,21,0
1999,GOA,30060,NA,991232,21,0
1999,GOA,30060,984572,978851,133,1759.9742770779944
1999,GOA,30060,NA,978853,133,0
1999,GOA,30060,NA,978854,133,0
1999,GOA,30060,NA,978855,133,0
1999,GOA,30060,980977,978856,133,40.05693853471078
1999,GOA,30060,980403,978857,133,3462.159914754621
1999,GOA,30060,980334,978858,133,1659.0510436376337
1999,GOA,30060,984486,978859,133,999.0950419131472
1999,GOA,30060,980777,978860,133,6448.619848278682
1999,GOA,30060,984424,978861,133,7095.006779824748
1999,GOA,30060,980589,978862,133,1126.2709773795077
1999,GOA,30060,980572,978863,133,1285.6749073285528
1999,GOA,30060,985358,979015,11,35.850713042001836
1999,GOA,30060,NA,979016,11,0
1999,GOA,30060,983484,979017,11,768.8040238587565
1999,GOA,30060,NA,979018,11,0
1999,GOA,30060,NA,979019,11,0
1999,GOA,30060,983518,979020,11,2325.777914567975
1999,GOA,30060,983436,979021,11,39.84739404418534
1999,GOA,30060,NA,979022,11,0
1999,GOA,30060,NA,979023,11,0
1999,GOA,30060,983763,979024,310,248.06112940644627
1999,GOA,30060,983751,979025,210,68833.54671732815
1999,GOA,30060,NA,979026,410,0
1999,GOA,30060,984109,979027,410,42.11234157758222
1999,GOA,30060,983311,979029,310,238.99825316176765
1999,GOA,30060,983295,979030,111,1180.281926862178
1999,GOA,30060,NA,979031,110,0
1999,GOA,30060,NA,979032,11,0
2001,GOA,21740,NA,1077749,120,0
2001,GOA,21740,1083922,1077750,120,39.00932693502353
2001,GOA,21740,1083923,1077751,21,320.5344976855807
2001,GOA,21740,1083924,1077752,120,76.54377308751556
2001,GOA,21740,NA,1077753,20,0
2001,GOA,21740,1083978,1077832,33,1784.294178722399
2001,GOA,21740,1083979,1077833,133,960.9301557909937
2001,GOA,21740,1083980,1077834,133,434.2727347422183
2001,GOA,21740,1083981,1077835,133,303.6696657082852
2001,GOA,21740,NA,1077836,31,0
2001,GOA,21740,NA,1077837,31,0
2001,GOA,21740,NA,1077838,31,0
2001,GOA,21740,NA,1077839,31,0
2001,GOA,21740,1083982,1077841,31,180.04692599041473
2001,GOA,21740,NA,1077842,31,0
2001,GOA,21740,NA,1077843,31,0
2001,GOA,21740,NA,1077844,231,0
2001,GOA,21740,1083983,1077845,231,183.65854731819218
2001,GOA,21740,1083984,1077846,31,86.25273690715798
2001,GOA,21740,1083985,1077847,231,74.82974362581537
2001,GOA,21740,NA,1077848,134,0
2001,GOA,21740,NA,1077849,134,0
2001,GOA,21740,1084291,1077850,22,44.086466257232715
2001,GOA,21740,1083986,1077851,22,178.84528541471985
2001,GOA,21740,NA,1077852,122,0
2001,GOA,21740,1083987,1077853,221,39.440039780801726
2001,GOA,21740,NA,1077854,22,0
2001,GOA,21740,NA,1077855,122,0
2001,GOA,21740,NA,1077856,122,0
2001,GOA,21740,1083988,1077857,122,19429.77682862385
2001,GOA,21740,NA,1078013,121,0
2001,GOA,21740,NA,1078014,22,0
2001,GOA,21740,NA,1078015,22,0
2001,GOA,21740,1089414,1078016,22,1662.265265288394
2001,GOA,21740,NA,1078017,121,0
2001,GOA,21740,1089415,1078018,220,7393.074004738926
2001,GOA,21740,1089416,1078019,220,3066.7780087482547
2001,GOA,21740,1089417,1078020,220,9847.073803247862
2001,GOA,21740,1089418,1078021,220,923.016110515488
2001,GOA,21740,1089419,1078022,121,185.93423156673128
2001,GOA,21740,1089420,1078023,121,32016.906151975752
2001,GOA,21740,1089421,1078024,22,13748.133353519754
2001,GOA,21740,1089422,1078025,22,82.88128499144251
2001,GOA,21740,NA,1078026,22,0
2001,GOA,21740,NA,1078027,22,0
2001,GOA,21740,1089423,1078029,22,81.07255750679185
2001,GOA,21740,NA,1078030,22,0
2001,GOA,21740,1089424,1078031,22,44.80264658193889
2001,GOA,21740,1089931,1078032,121,42.49120856894709
2001,GOA,21740,1089425,1078033,220,1283.4143126364145
2001,GOA,21740,1089426,1078034,22,38.23592152413583
2001,GOA,21740,1089427,1078035,121,4675.852485839043
2001,GOA,21740,1089428,1078036,121,5793.574925407723
2001,GOA,21740,1083989,1077858,122,78.93577213294915
2001,GOA,21740,1083990,1077859,220,117.47971242846073
2001,GOA,21740,NA,1077860,22,0
2001,GOA,21740,NA,1077862,22,0
2001,GOA,21740,NA,1077863,22,0
2001,GOA,21740,1083991,1077864,22,43.94936365276874
2001,GOA,21740,1083992,1077865,22,44.6074658980384
2001,GOA,21740,NA,1077866,22,0
2001,GOA,21740,1083993,1077867,22,127.63333088277338
2001,GOA,21740,NA,1077869,22,0
2001,GOA,21740,NA,1077870,22,0
2001,GOA,21740,1083995,1077871,22,11923.62366484497
2001,GOA,21740,1083996,1077872,22,5806.615812707035
2001,GOA,21740,1083997,1077873,22,13045.825091361543
2001,GOA,21740,NA,1077874,130,0
2001,GOA,21740,1083998,1077875,130,81.05437804483304
2001,GOA,21740,1083999,1077876,31,444.4940661456469
2001,GOA,21740,1084000,1077877,130,5510.907218835077
2001,GOA,21740,1084001,1077878,30,121.89271101090989
2001,GOA,21740,1084002,1077879,30,108918.85684081398
2001,GOA,21740,1084023,1077880,30,303169.86458412715
2001,GOA,21740,NA,1077881,30,0
2001,GOA,21740,1084003,1077882,130,1337.4403451452051
2001,GOA,21740,NA,1077883,30,0
1999,GOA,30060,NA,979033,11,0
1999,GOA,30060,NA,979034,12,0
1999,GOA,30060,NA,979035,12,0
1999,GOA,30060,NA,979036,12,0
1999,GOA,30060,NA,979037,13,0
1999,GOA,30060,NA,979038,13,0
1999,GOA,30060,NA,979039,12,0
1999,GOA,30060,NA,991153,22,0
1999,GOA,30060,NA,991154,22,0
1999,GOA,30060,NA,991155,220,0
1999,GOA,30060,NA,991156,220,0
1999,GOA,30060,NA,991157,220,0
1999,GOA,30060,NA,991158,220,0
1999,GOA,30060,NA,991159,220,0
1999,GOA,30060,NA,991160,121,0
1999,GOA,30060,NA,991161,20,0
1999,GOA,30060,NA,991163,20,0
1999,GOA,30060,NA,991165,20,0
1999,GOA,30060,NA,991166,20,0
1999,GOA,30060,NA,991168,20,0
1999,GOA,30060,NA,991169,121,0
1999,GOA,30060,NA,991170,121,0
1999,GOA,30060,NA,991171,35,0
1999,GOA,30060,NA,991173,30,0
1999,GOA,30060,NA,991174,220,0
1999,GOA,30060,NA,991175,220,0
1999,GOA,30060,NA,991176,220,0
1999,GOA,30060,NA,991177,121,0
1999,GOA,30060,NA,991178,121,0
1999,GOA,30060,NA,991179,35,0
1999,GOA,30060,NA,991233,21,0
1999,GOA,30060,NA,978864,133,0
1999,GOA,30060,NA,978865,31,0
1999,GOA,30060,NA,978867,31,0
1999,GOA,30060,NA,978868,31,0
1999,GOA,30060,980213,978869,31,816.5382867926565
1999,GOA,30060,980242,978870,31,154.24636383478054
1999,GOA,30060,980184,978871,130,48546.67527296312
1999,GOA,30060,980453,978872,130,200.551806261821
1999,GOA,30060,NA,978873,130,0
1999,GOA,30060,NA,978875,31,0
1999,GOA,30060,NA,978876,134,0
1999,GOA,30060,NA,978877,134,0
1999,GOA,30060,989042,985890,310,41.051240157965175
1999,GOA,30060,989057,985891,310,43.43392804804974
1999,GOA,30060,NA,985892,12,0
1999,GOA,30060,NA,985894,12,0
1999,GOA,30060,NA,985895,12,0
1999,GOA,30060,989011,985896,110,201.18060828163996
1999,GOA,30060,989032,985897,110,29206.6514443343
1999,GOA,30060,NA,985898,13,0
1999,GOA,30060,NA,985899,13,0
1999,GOA,30060,NA,985900,12,0
1999,GOA,30060,NA,985901,112,0
1999,GOA,30060,988358,985902,13,961.3273874816449
1999,GOA,30060,NA,985903,13,0
1999,GOA,30060,NA,985904,13,0
1999,GOA,30060,990841,985905,111,1013.8511533489612
1999,GOA,30060,NA,985906,13,0
1999,GOA,30060,988240,985907,122,37362.18984223095
1999,GOA,30060,988267,985908,122,3705.271882418413
1999,GOA,30060,988854,985909,320,85.16788143745158
1999,GOA,30060,NA,985910,320,0
1999,GOA,30060,986246,985911,320,40.25329304139713
1999,GOA,30060,986244,985912,221,239.86409300490342
1999,GOA,30060,988626,985913,122,1283.6881590036837
1999,GOA,30060,NA,985914,320,0
1999,GOA,30060,NA,985915,420,0
1999,GOA,30060,NA,979040,13,0
1999,GOA,30060,NA,985727,540,0
1999,GOA,30060,NA,985728,540,0
1999,GOA,30060,NA,985729,141,0
1999,GOA,30060,NA,985730,141,0
1999,GOA,30060,986312,985731,341,8117.2400031116085
1999,GOA,30060,987368,985732,341,7473.310411421249
1999,GOA,30060,987036,985734,142,71737.42027975812
1999,GOA,30060,990498,985735,142,173.43218389708187
1999,GOA,30060,NA,985736,141,0
1999,GOA,30060,986990,985737,240,1384.573155134153
1999,GOA,30060,986940,985740,241,10002.344518419415
1999,GOA,30060,990476,985741,142,81.11310870166425
1999,GOA,30060,986890,985742,240,423.7647258242224
1999,GOA,30060,986821,985743,142,83.41002885486539
1999,GOA,30060,986801,985744,142,81.77115002618312
1999,GOA,30060,986853,985745,142,103.11577194400299
1999,GOA,30060,988004,985747,134,353.2843298527467
1999,GOA,30060,NA,985749,31,0
1999,GOA,30060,NA,985750,31,0
1999,GOA,30060,NA,985751,31,0
1999,GOA,30060,NA,985752,31,0
1999,GOA,30060,NA,985753,31,0
1999,GOA,30060,NA,991234,21,0
2001,GOA,21740,NA,1077884,30,0
2001,GOA,21740,1089429,1078037,121,4641.754726109692
2001,GOA,21740,NA,1078038,35,0
2001,GOA,21740,NA,1078039,20,0
2001,GOA,21740,1090089,1078040,232,668.3363618518188
2001,GOA,21740,NA,1078041,221,0
2001,GOA,21740,1089430,1078042,122,83.7151371450677
2001,GOA,21740,1089431,1078043,122,39.23764242822778
2001,GOA,21740,1089432,1078044,122,76.39277006601252
2001,GOA,21740,1089433,1078045,122,41.29684822867287
2001,GOA,21740,1089932,1078046,122,174.85077579103583
2001,GOA,21740,NA,1078047,122,0
2001,GOA,21740,1089435,1078049,22,217.9859700741885
2001,GOA,21740,1089436,1078050,22,308.97584087002656
2001,GOA,21740,1089437,1078051,330,22.21187395694428
2001,GOA,21740,1089438,1078052,231,32.145641873890334
2001,GOA,21740,1089439,1078053,31,39.584176146417114
2001,GOA,21740,1089440,1078054,31,118.41309402520683
2001,GOA,21740,1089441,1078055,130,37.213345598852044
2001,GOA,21740,NA,1078056,22,0
2001,GOA,21740,NA,1078057,30,0
2001,GOA,21740,NA,1078058,30,0
2001,GOA,21740,1089442,1078059,130,2992.584375916479
2001,GOA,21740,1089443,1078060,31,3424.411632347444
2001,GOA,21740,1084004,1077885,30,29714.656916336473
2001,GOA,21740,1084024,1077887,112,65119.90008304935
2001,GOA,21740,1084005,1077888,134,228.81509703705044
2001,GOA,21740,1084006,1077889,10,82.73401502300791
2001,GOA,21740,1084007,1077890,11,40.64252912281067
2001,GOA,21740,NA,1077891,11,0
2001,GOA,21740,1084008,1077892,13,161.94027116493555
2001,GOA,21740,NA,1077893,112,0
2001,GOA,21740,1084009,1077894,21,1557.2325032302053
2001,GOA,21740,NA,1077895,20,0
2001,GOA,21740,1084010,1077896,33,4866.696938932264
2001,GOA,21740,NA,1077897,30,0
2001,GOA,21740,NA,1077898,31,0
2001,GOA,21740,1084011,1077899,131,378.29265930660466
2001,GOA,21740,NA,1077900,330,0
2001,GOA,21740,NA,1077901,31,0
2001,GOA,21740,1084012,1077902,111,120.49028944659293
2001,GOA,21740,1084013,1077904,12,31228.431646225614
2001,GOA,21740,NA,1077905,110,0
2001,GOA,21740,1084014,1077906,122,88.19642543415573
2001,GOA,21740,NA,1077907,20,0
2001,GOA,21740,1084015,1077908,220,639.1887110069318
2001,GOA,21740,1084016,1077909,132,1551.5320020930167
2001,GOA,21740,1084017,1077910,30,20997.175697812207
2001,GOA,21740,NA,1077911,131,0
2001,GOA,21740,1089933,1078062,134,34.11729882154756
2001,GOA,21740,NA,1078063,130,0
2001,GOA,21740,1089444,1078064,134,50.57069023935108
2001,GOA,21740,NA,1078065,31,0
2001,GOA,21740,NA,1078066,134,0
2001,GOA,21740,1089445,1078067,134,39.495893374990445
2001,GOA,21740,NA,1078068,31,0
2001,GOA,21740,NA,1078069,134,0
2001,GOA,21740,1089446,1078070,134,43.564898193189414
2001,GOA,21740,1089447,1078071,130,4356.8863167972295
2001,GOA,21740,NA,1078072,30,0
2001,GOA,21740,1089448,1078073,30,113.92373626108221
2001,GOA,21740,NA,1078074,130,0
2001,GOA,21740,1089449,1078075,30,87.3219069707332
2001,GOA,21740,NA,1078076,30,0
2001,GOA,21740,NA,1078078,31,0
2001,GOA,21740,NA,1078079,130,0
2001,GOA,21740,NA,1078080,31,0
2001,GOA,21740,NA,1078081,31,0
2001,GOA,21740,NA,1078082,31,0
2001,GOA,21740,1089450,1078083,30,4476.906648931941
2001,GOA,21740,1089451,1078084,31,40.10043555088074
2001,GOA,21740,1089452,1078085,30,8814.300320840532
2001,GOA,21740,NA,1077912,330,0
2001,GOA,21740,NA,1077913,130,0
2001,GOA,21740,1084018,1077914,111,122.53500416619015
2001,GOA,21740,NA,1077916,13,0
2001,GOA,21740,1084292,1077917,221,84.6253293935165
2001,GOA,21740,1084019,1077918,121,413.8143991934261
1999,GOA,30060,995935,991235,21,39.13689679475077
1999,GOA,30060,995967,991237,21,76.00381083107507
1999,GOA,30060,NA,991238,120,0
1999,GOA,30060,NA,991239,120,0
1999,GOA,30060,NA,991240,120,0
1999,GOA,30060,NA,991241,120,0
1999,GOA,30060,NA,991242,20,0
1999,GOA,30060,NA,991243,20,0
1999,GOA,30060,NA,991244,20,0
1999,GOA,30060,NA,991245,20,0
1999,GOA,30060,NA,991246,120,0
1999,GOA,30060,NA,991247,20,0
1999,GOA,30060,NA,991248,20,0
1999,GOA,30060,NA,991249,20,0
1999,GOA,30060,NA,991250,121,0
1999,GOA,30060,NA,991251,20,0
1999,GOA,30060,NA,991252,20,0
1999,GOA,30060,NA,991253,121,0
1999,GOA,30060,NA,991256,22,0
1999,GOA,30060,NA,978878,330,0
1999,GOA,30060,NA,978879,330,0
1999,GOA,30060,NA,978880,330,0
1999,GOA,30060,NA,978881,430,0
1999,GOA,30060,980034,978883,330,329.3747158628428
1999,GOA,30060,979969,978884,330,228.24705689685572
1999,GOA,30060,979795,978885,134,1994.539482773362
1999,GOA,30060,979180,978886,134,220.3095679894604
1999,GOA,30060,NA,978887,22,0
1999,GOA,30060,NA,978888,22,0
1999,GOA,30060,983559,979041,13,41.13628116746905
1999,GOA,30060,NA,979042,13,0
1999,GOA,30060,983153,979043,13,206.2966694640495
1999,GOA,30060,NA,979044,110,0
1999,GOA,30060,NA,979045,110,0
1999,GOA,30060,983535,979046,111,39.247100885340025
1999,GOA,30060,985321,979047,110,40.345437637048406
1999,GOA,30060,NA,979049,12,0
1999,GOA,30060,NA,979050,112,0
1999,GOA,30060,NA,979051,13,0
1999,GOA,30060,NA,979052,13,0
1999,GOA,30060,983396,979053,13,82.9523057422904
1999,GOA,30060,983369,979056,120,44.24325365595278
1999,GOA,30060,983379,979057,120,1352.5745281494032
1999,GOA,30060,983860,979059,143,37.73275924197905
1999,GOA,30060,983805,979060,143,82.49017377050046
1999,GOA,30060,985370,979061,143,223.93417410165446
1999,GOA,30060,983787,979062,143,188.94812202572038
1999,GOA,30060,985497,979063,143,569.0579225768244
1999,GOA,30060,981820,979064,340,60.58733911827306
1999,GOA,30060,984811,979065,351,511.55017331319874
1999,GOA,30060,981415,979066,150,664.613100800274
1999,GOA,30060,NA,991180,20,0
1999,GOA,30060,NA,991181,132,0
